,State Name,County,Year,Population,FIPS,State Abbr,_merge
474,Alabama,Dallas County,2014.0,41554,1047,AL,both
475,Alabama,Dallas County,2015.0,40936,1047,AL,both
476,Alabama,Dallas County,2016.0,40080,1047,AL,both
477,Alabama,Dallas County,2017.0,39238,1047,AL,both
478,Alabama,Dallas County,2018.0,38294,1047,AL,both
479,Alabama,Dallas County,2019.0,37196,1047,AL,both
480,Alabama,DeKalb County,2000.0,64650,1049,AL,both
481,Alabama,DeKalb County,2001.0,65678,1049,AL,both
482,Alabama,DeKalb County,2002.0,65861,1049,AL,both
483,Alabama,DeKalb County,2003.0,66530,1049,AL,both
484,Alabama,DeKalb County,2004.0,67260,1049,AL,both
485,Alabama,DeKalb County,2005.0,67794,1049,AL,both
486,Alabama,DeKalb County,2006.0,68495,1049,AL,both
487,Alabama,DeKalb County,2007.0,69450,1049,AL,both
488,Alabama,DeKalb County,2008.0,70228,1049,AL,both
489,Alabama,DeKalb County,2009.0,70864,1049,AL,both
490,Alabama,DeKalb County,2010.0,71163,1049,AL,both
491,Alabama,DeKalb County,2011.0,71365,1049,AL,both
492,Alabama,DeKalb County,2012.0,70944,1049,AL,both
493,Alabama,DeKalb County,2013.0,70912,1049,AL,both
494,Alabama,DeKalb County,2014.0,70993,1049,AL,both
495,Alabama,DeKalb County,2015.0,71087,1049,AL,both
496,Alabama,DeKalb County,2016.0,71104,1049,AL,both
497,Alabama,DeKalb County,2017.0,71437,1049,AL,both
498,Alabama,DeKalb County,2018.0,71407,1049,AL,both
499,Alabama,DeKalb County,2019.0,71513,1049,AL,both
500,Alabama,Elmore County,2000.0,66160,1051,AL,both
501,Alabama,Elmore County,2001.0,67459,1051,AL,both
502,Alabama,Elmore County,2002.0,68659,1051,AL,both
503,Alabama,Elmore County,2003.0,69935,1051,AL,both
504,Alabama,Elmore County,2004.0,71018,1051,AL,both
505,Alabama,Elmore County,2005.0,72978,1051,AL,both
506,Alabama,Elmore County,2006.0,75246,1051,AL,both
507,Alabama,Elmore County,2007.0,77124,1051,AL,both
508,Alabama,Elmore County,2008.0,77698,1051,AL,both
509,Alabama,Elmore County,2009.0,78632,1051,AL,both
510,Alabama,Elmore County,2010.0,79552,1051,AL,both
511,Alabama,Elmore County,2011.0,79993,1051,AL,both
512,Alabama,Elmore County,2012.0,80193,1051,AL,both
513,Alabama,Elmore County,2013.0,80536,1051,AL,both
514,Alabama,Elmore County,2014.0,80538,1051,AL,both
515,Alabama,Elmore County,2015.0,80872,1051,AL,both
516,Alabama,Elmore County,2016.0,81204,1051,AL,both
517,Alabama,Elmore County,2017.0,81422,1051,AL,both
518,Alabama,Elmore County,2018.0,81011,1051,AL,both
519,Alabama,Elmore County,2019.0,81209,1051,AL,both
520,Alabama,Escambia County,2000.0,38325,1053,AL,both
521,Alabama,Escambia County,2001.0,38197,1053,AL,both
522,Alabama,Escambia County,2002.0,38035,1053,AL,both
523,Alabama,Escambia County,2003.0,37796,1053,AL,both
524,Alabama,Escambia County,2004.0,37713,1053,AL,both
525,Alabama,Escambia County,2005.0,37601,1053,AL,both
526,Alabama,Escambia County,2006.0,37673,1053,AL,both
527,Alabama,Escambia County,2007.0,37839,1053,AL,both
528,Alabama,Escambia County,2008.0,37929,1053,AL,both
529,Alabama,Escambia County,2009.0,38249,1053,AL,both
530,Alabama,Escambia County,2010.0,38345,1053,AL,both
531,Alabama,Escambia County,2011.0,38204,1053,AL,both
532,Alabama,Escambia County,2012.0,38023,1053,AL,both
533,Alabama,Escambia County,2013.0,37765,1053,AL,both
534,Alabama,Escambia County,2014.0,37735,1053,AL,both
535,Alabama,Escambia County,2015.0,37661,1053,AL,both
536,Alabama,Escambia County,2016.0,37475,1053,AL,both
537,Alabama,Escambia County,2017.0,36993,1053,AL,both
538,Alabama,Escambia County,2018.0,36524,1053,AL,both
539,Alabama,Escambia County,2019.0,36633,1053,AL,both
540,Alabama,Etowah County,2000.0,103286,1055,AL,both
541,Alabama,Etowah County,2001.0,102976,1055,AL,both
542,Alabama,Etowah County,2002.0,102988,1055,AL,both
543,Alabama,Etowah County,2003.0,103025,1055,AL,both
544,Alabama,Etowah County,2004.0,103080,1055,AL,both
545,Alabama,Etowah County,2005.0,103174,1055,AL,both
546,Alabama,Etowah County,2006.0,103528,1055,AL,both
547,Alabama,Etowah County,2007.0,103893,1055,AL,both
548,Alabama,Etowah County,2008.0,104206,1055,AL,both
549,Alabama,Etowah County,2009.0,104239,1055,AL,both
550,Alabama,Etowah County,2010.0,104459,1055,AL,both
551,Alabama,Etowah County,2011.0,104369,1055,AL,both
552,Alabama,Etowah County,2012.0,104278,1055,AL,both
553,Alabama,Etowah County,2013.0,103884,1055,AL,both
554,Alabama,Etowah County,2014.0,103399,1055,AL,both
555,Alabama,Etowah County,2015.0,102998,1055,AL,both
556,Alabama,Etowah County,2016.0,102855,1055,AL,both
557,Alabama,Etowah County,2017.0,103007,1055,AL,both
558,Alabama,Etowah County,2018.0,102611,1055,AL,both
559,Alabama,Etowah County,2019.0,102268,1055,AL,both
560,Alabama,Fayette County,2000.0,18512,1057,AL,both
561,Alabama,Fayette County,2001.0,18384,1057,AL,both
562,Alabama,Fayette County,2002.0,18278,1057,AL,both
563,Alabama,Fayette County,2003.0,18178,1057,AL,both
564,Alabama,Fayette County,2004.0,18022,1057,AL,both
565,Alabama,Fayette County,2005.0,18030,1057,AL,both
566,Alabama,Fayette County,2006.0,17767,1057,AL,both
567,Alabama,Fayette County,2007.0,17523,1057,AL,both
568,Alabama,Fayette County,2008.0,17541,1057,AL,both
569,Alabama,Fayette County,2009.0,17310,1057,AL,both
570,Alabama,Fayette County,2010.0,17229,1057,AL,both
571,Alabama,Fayette County,2011.0,17052,1057,AL,both
572,Alabama,Fayette County,2012.0,16945,1057,AL,both
573,Alabama,Fayette County,2013.0,16824,1057,AL,both
574,Alabama,Fayette County,2014.0,16772,1057,AL,both
575,Alabama,Fayette County,2015.0,16696,1057,AL,both
576,Alabama,Fayette County,2016.0,16563,1057,AL,both
577,Alabama,Fayette County,2017.0,16466,1057,AL,both
578,Alabama,Fayette County,2018.0,16445,1057,AL,both
579,Alabama,Fayette County,2019.0,16302,1057,AL,both
580,Alabama,Franklin County,2000.0,31242,1059,AL,both
581,Alabama,Franklin County,2001.0,31190,1059,AL,both
582,Alabama,Franklin County,2002.0,30891,1059,AL,both
583,Alabama,Franklin County,2003.0,30874,1059,AL,both
584,Alabama,Franklin County,2004.0,30768,1059,AL,both
585,Alabama,Franklin County,2005.0,30968,1059,AL,both
586,Alabama,Franklin County,2006.0,31134,1059,AL,both
587,Alabama,Franklin County,2007.0,31004,1059,AL,both
588,Alabama,Franklin County,2008.0,31459,1059,AL,both
589,Alabama,Franklin County,2009.0,31589,1059,AL,both
590,Alabama,Franklin County,2010.0,31746,1059,AL,both
591,Alabama,Franklin County,2011.0,31776,1059,AL,both
592,Alabama,Franklin County,2012.0,31690,1059,AL,both
593,Alabama,Franklin County,2013.0,31553,1059,AL,both
594,Alabama,Franklin County,2014.0,31559,1059,AL,both
595,Alabama,Franklin County,2015.0,31515,1059,AL,both
596,Alabama,Franklin County,2016.0,31611,1059,AL,both
597,Alabama,Franklin County,2017.0,31542,1059,AL,both
598,Alabama,Franklin County,2018.0,31298,1059,AL,both
599,Alabama,Franklin County,2019.0,31362,1059,AL,both
600,Alabama,Geneva County,2000.0,25740,1061,AL,both
601,Alabama,Geneva County,2001.0,25565,1061,AL,both
602,Alabama,Geneva County,2002.0,25580,1061,AL,both
603,Alabama,Geneva County,2003.0,25702,1061,AL,both
604,Alabama,Geneva County,2004.0,25772,1061,AL,both
605,Alabama,Geneva County,2005.0,25988,1061,AL,both
606,Alabama,Geneva County,2006.0,26271,1061,AL,both
607,Alabama,Geneva County,2007.0,26322,1061,AL,both
608,Alabama,Geneva County,2008.0,26646,1061,AL,both
609,Alabama,Geneva County,2009.0,26653,1061,AL,both
610,Alabama,Geneva County,2010.0,26777,1061,AL,both
611,Alabama,Geneva County,2011.0,26756,1061,AL,both
612,Alabama,Geneva County,2012.0,26924,1061,AL,both
613,Alabama,Geneva County,2013.0,26677,1061,AL,both
614,Alabama,Geneva County,2014.0,26593,1061,AL,both
615,Alabama,Geneva County,2015.0,26631,1061,AL,both
616,Alabama,Geneva County,2016.0,26494,1061,AL,both
617,Alabama,Geneva County,2017.0,26385,1061,AL,both
618,Alabama,Geneva County,2018.0,26306,1061,AL,both
619,Alabama,Geneva County,2019.0,26271,1061,AL,both
620,Alabama,Greene County,2000.0,9902,1063,AL,both
621,Alabama,Greene County,2001.0,9866,1063,AL,both
622,Alabama,Greene County,2002.0,9893,1063,AL,both
623,Alabama,Greene County,2003.0,9805,1063,AL,both
624,Alabama,Greene County,2004.0,9686,1063,AL,both
625,Alabama,Greene County,2005.0,9675,1063,AL,both
626,Alabama,Greene County,2006.0,9361,1063,AL,both
627,Alabama,Greene County,2007.0,9385,1063,AL,both
628,Alabama,Greene County,2008.0,9359,1063,AL,both
629,Alabama,Greene County,2009.0,9182,1063,AL,both
630,Alabama,Greene County,2010.0,8991,1063,AL,both
631,Alabama,Greene County,2011.0,8903,1063,AL,both
632,Alabama,Greene County,2012.0,8848,1063,AL,both
633,Alabama,Greene County,2013.0,8748,1063,AL,both
634,Alabama,Greene County,2014.0,8584,1063,AL,both
635,Alabama,Greene County,2015.0,8508,1063,AL,both
636,Alabama,Greene County,2016.0,8482,1063,AL,both
637,Alabama,Greene County,2017.0,8310,1063,AL,both
638,Alabama,Greene County,2018.0,8209,1063,AL,both
639,Alabama,Greene County,2019.0,8111,1063,AL,both
640,Alabama,Hale County,2000.0,18194,1065,AL,both
641,Alabama,Hale County,2001.0,17868,1065,AL,both
642,Alabama,Hale County,2002.0,17376,1065,AL,both
643,Alabama,Hale County,2003.0,17116,1065,AL,both
644,Alabama,Hale County,2004.0,16765,1065,AL,both
645,Alabama,Hale County,2005.0,16622,1065,AL,both
646,Alabama,Hale County,2006.0,16427,1065,AL,both
647,Alabama,Hale County,2007.0,16418,1065,AL,both
648,Alabama,Hale County,2008.0,16260,1065,AL,both
649,Alabama,Hale County,2009.0,16025,1065,AL,both
650,Alabama,Hale County,2010.0,15745,1065,AL,both
651,Alabama,Hale County,2011.0,15361,1065,AL,both
652,Alabama,Hale County,2012.0,15364,1065,AL,both
653,Alabama,Hale County,2013.0,15246,1065,AL,both
654,Alabama,Hale County,2014.0,15046,1065,AL,both
655,Alabama,Hale County,2015.0,15015,1065,AL,both
656,Alabama,Hale County,2016.0,14828,1065,AL,both
657,Alabama,Hale County,2017.0,14801,1065,AL,both
658,Alabama,Hale County,2018.0,14749,1065,AL,both
659,Alabama,Hale County,2019.0,14651,1065,AL,both
660,Alabama,Henry County,2000.0,16341,1067,AL,both
661,Alabama,Henry County,2001.0,16358,1067,AL,both
662,Alabama,Henry County,2002.0,16447,1067,AL,both
663,Alabama,Henry County,2003.0,16563,1067,AL,both
664,Alabama,Henry County,2004.0,16692,1067,AL,both
665,Alabama,Henry County,2005.0,16752,1067,AL,both
666,Alabama,Henry County,2006.0,16953,1067,AL,both
667,Alabama,Henry County,2007.0,17108,1067,AL,both
668,Alabama,Henry County,2008.0,17129,1067,AL,both
669,Alabama,Henry County,2009.0,17243,1067,AL,both
670,Alabama,Henry County,2010.0,17296,1067,AL,both
671,Alabama,Henry County,2011.0,17377,1067,AL,both
672,Alabama,Henry County,2012.0,17153,1067,AL,both
673,Alabama,Henry County,2013.0,17129,1067,AL,both
674,Alabama,Henry County,2014.0,17079,1067,AL,both
675,Alabama,Henry County,2015.0,17101,1067,AL,both
676,Alabama,Henry County,2016.0,17072,1067,AL,both
677,Alabama,Henry County,2017.0,17115,1067,AL,both
678,Alabama,Henry County,2018.0,17173,1067,AL,both
679,Alabama,Henry County,2019.0,17205,1067,AL,both
680,Alabama,Houston County,2000.0,88943,1069,AL,both
681,Alabama,Houston County,2001.0,89490,1069,AL,both
682,Alabama,Houston County,2002.0,89940,1069,AL,both
683,Alabama,Houston County,2003.0,91321,1069,AL,both
684,Alabama,Houston County,2004.0,92593,1069,AL,both
685,Alabama,Houston County,2005.0,93903,1069,AL,both
686,Alabama,Houston County,2006.0,95846,1069,AL,both
687,Alabama,Houston County,2007.0,97727,1069,AL,both
688,Alabama,Houston County,2008.0,99183,1069,AL,both
689,Alabama,Houston County,2009.0,100500,1069,AL,both
690,Alabama,Houston County,2010.0,101798,1069,AL,both
691,Alabama,Houston County,2011.0,102488,1069,AL,both
692,Alabama,Houston County,2012.0,103371,1069,AL,both
693,Alabama,Houston County,2013.0,103643,1069,AL,both
694,Alabama,Houston County,2014.0,104158,1069,AL,both
695,Alabama,Houston County,2015.0,104260,1069,AL,both
696,Alabama,Houston County,2016.0,104218,1069,AL,both
697,Alabama,Houston County,2017.0,104378,1069,AL,both
698,Alabama,Houston County,2018.0,104770,1069,AL,both
699,Alabama,Houston County,2019.0,105882,1069,AL,both
700,Alabama,Jackson County,2000.0,53979,1071,AL,both
701,Alabama,Jackson County,2001.0,53997,1071,AL,both
702,Alabama,Jackson County,2002.0,53758,1071,AL,both
703,Alabama,Jackson County,2003.0,53711,1071,AL,both
704,Alabama,Jackson County,2004.0,53525,1071,AL,both
705,Alabama,Jackson County,2005.0,53332,1071,AL,both
706,Alabama,Jackson County,2006.0,53483,1071,AL,both
707,Alabama,Jackson County,2007.0,53333,1071,AL,both
708,Alabama,Jackson County,2008.0,53525,1071,AL,both
709,Alabama,Jackson County,2009.0,53461,1071,AL,both
710,Alabama,Jackson County,2010.0,53184,1071,AL,both
711,Alabama,Jackson County,2011.0,53214,1071,AL,both
712,Alabama,Jackson County,2012.0,53079,1071,AL,both
713,Alabama,Jackson County,2013.0,52957,1071,AL,both
714,Alabama,Jackson County,2014.0,52562,1071,AL,both
715,Alabama,Jackson County,2015.0,52195,1071,AL,both
716,Alabama,Jackson County,2016.0,51988,1071,AL,both
717,Alabama,Jackson County,2017.0,51828,1071,AL,both
718,Alabama,Jackson County,2018.0,51621,1071,AL,both
719,Alabama,Jackson County,2019.0,51626,1071,AL,both
720,Alabama,Jefferson County,2000.0,662033,1073,AL,both
721,Alabama,Jefferson County,2001.0,660197,1073,AL,both
722,Alabama,Jefferson County,2002.0,657518,1073,AL,both
723,Alabama,Jefferson County,2003.0,657513,1073,AL,both
724,Alabama,Jefferson County,2004.0,656023,1073,AL,both
725,Alabama,Jefferson County,2005.0,654919,1073,AL,both
726,Alabama,Jefferson County,2006.0,655893,1073,AL,both
727,Alabama,Jefferson County,2007.0,655163,1073,AL,both
728,Alabama,Jefferson County,2008.0,656510,1073,AL,both
729,Alabama,Jefferson County,2009.0,658441,1073,AL,both
730,Alabama,Jefferson County,2010.0,658215,1073,AL,both
731,Alabama,Jefferson County,2011.0,658109,1073,AL,both
732,Alabama,Jefferson County,2012.0,658061,1073,AL,both
733,Alabama,Jefferson County,2013.0,659265,1073,AL,both
734,Alabama,Jefferson County,2014.0,659972,1073,AL,both
735,Alabama,Jefferson County,2015.0,660455,1073,AL,both
736,Alabama,Jefferson County,2016.0,660343,1073,AL,both
737,Alabama,Jefferson County,2017.0,659599,1073,AL,both
738,Alabama,Jefferson County,2018.0,659429,1073,AL,both
739,Alabama,Jefferson County,2019.0,658573,1073,AL,both
740,Alabama,Lamar County,2000.0,15923,1075,AL,both
741,Alabama,Lamar County,2001.0,15632,1075,AL,both
742,Alabama,Lamar County,2002.0,15446,1075,AL,both
743,Alabama,Lamar County,2003.0,15258,1075,AL,both
744,Alabama,Lamar County,2004.0,15075,1075,AL,both
745,Alabama,Lamar County,2005.0,15009,1075,AL,both
746,Alabama,Lamar County,2006.0,14816,1075,AL,both
747,Alabama,Lamar County,2007.0,14901,1075,AL,both
748,Alabama,Lamar County,2008.0,14799,1075,AL,both
749,Alabama,Lamar County,2009.0,14689,1075,AL,both
750,Alabama,Lamar County,2010.0,14496,1075,AL,both
751,Alabama,Lamar County,2011.0,14291,1075,AL,both
752,Alabama,Lamar County,2012.0,14248,1075,AL,both
753,Alabama,Lamar County,2013.0,14212,1075,AL,both
754,Alabama,Lamar County,2014.0,14067,1075,AL,both
755,Alabama,Lamar County,2015.0,13927,1075,AL,both
756,Alabama,Lamar County,2016.0,13928,1075,AL,both
757,Alabama,Lamar County,2017.0,13882,1075,AL,both
758,Alabama,Lamar County,2018.0,13882,1075,AL,both
759,Alabama,Lamar County,2019.0,13805,1075,AL,both
760,Alabama,Lauderdale County,2000.0,88039,1077,AL,both
761,Alabama,Lauderdale County,2001.0,87791,1077,AL,both
762,Alabama,Lauderdale County,2002.0,87627,1077,AL,both
763,Alabama,Lauderdale County,2003.0,88103,1077,AL,both
764,Alabama,Lauderdale County,2004.0,88732,1077,AL,both
765,Alabama,Lauderdale County,2005.0,89358,1077,AL,both
766,Alabama,Lauderdale County,2006.0,90294,1077,AL,both
767,Alabama,Lauderdale County,2007.0,91107,1077,AL,both
768,Alabama,Lauderdale County,2008.0,92202,1077,AL,both
769,Alabama,Lauderdale County,2009.0,92526,1077,AL,both
770,Alabama,Lauderdale County,2010.0,92737,1077,AL,both
771,Alabama,Lauderdale County,2011.0,92607,1077,AL,both
772,Alabama,Lauderdale County,2012.0,92662,1077,AL,both
773,Alabama,Lauderdale County,2013.0,92701,1077,AL,both
774,Alabama,Lauderdale County,2014.0,93000,1077,AL,both
775,Alabama,Lauderdale County,2015.0,92459,1077,AL,both
776,Alabama,Lauderdale County,2016.0,92425,1077,AL,both
777,Alabama,Lauderdale County,2017.0,92564,1077,AL,both
778,Alabama,Lauderdale County,2018.0,92604,1077,AL,both
779,Alabama,Lauderdale County,2019.0,92729,1077,AL,both
780,Alabama,Lawrence County,2000.0,34874,1079,AL,both
781,Alabama,Lawrence County,2001.0,34870,1079,AL,both
782,Alabama,Lawrence County,2002.0,34698,1079,AL,both
783,Alabama,Lawrence County,2003.0,34488,1079,AL,both
784,Alabama,Lawrence County,2004.0,34318,1079,AL,both
785,Alabama,Lawrence County,2005.0,34435,1079,AL,both
786,Alabama,Lawrence County,2006.0,34028,1079,AL,both
787,Alabama,Lawrence County,2007.0,34293,1079,AL,both
788,Alabama,Lawrence County,2008.0,34196,1079,AL,both
789,Alabama,Lawrence County,2009.0,34315,1079,AL,both
790,Alabama,Lawrence County,2010.0,34342,1079,AL,both
791,Alabama,Lawrence County,2011.0,34051,1079,AL,both
792,Alabama,Lawrence County,2012.0,33806,1079,AL,both
793,Alabama,Lawrence County,2013.0,33575,1079,AL,both
794,Alabama,Lawrence County,2014.0,33444,1079,AL,both
795,Alabama,Lawrence County,2015.0,33135,1079,AL,both
796,Alabama,Lawrence County,2016.0,33227,1079,AL,both
797,Alabama,Lawrence County,2017.0,33063,1079,AL,both
798,Alabama,Lawrence County,2018.0,32941,1079,AL,both
799,Alabama,Lawrence County,2019.0,32924,1079,AL,both
800,Alabama,Lee County,2000.0,115430,1081,AL,both
801,Alabama,Lee County,2001.0,116819,1081,AL,both
802,Alabama,Lee County,2002.0,118392,1081,AL,both
803,Alabama,Lee County,2003.0,120071,1081,AL,both
804,Alabama,Lee County,2004.0,122274,1081,AL,both
805,Alabama,Lee County,2005.0,126133,1081,AL,both
806,Alabama,Lee County,2006.0,129247,1081,AL,both
807,Alabama,Lee County,2007.0,131934,1081,AL,both
808,Alabama,Lee County,2008.0,134524,1081,AL,both
809,Alabama,Lee County,2009.0,138566,1081,AL,both
810,Alabama,Lee County,2010.0,140794,1081,AL,both
811,Alabama,Lee County,2011.0,144130,1081,AL,both
812,Alabama,Lee County,2012.0,148567,1081,AL,both
813,Alabama,Lee County,2013.0,151809,1081,AL,both
814,Alabama,Lee County,2014.0,154511,1081,AL,both
815,Alabama,Lee County,2015.0,156954,1081,AL,both
816,Alabama,Lee County,2016.0,159168,1081,AL,both
817,Alabama,Lee County,2017.0,161440,1081,AL,both
818,Alabama,Lee County,2018.0,163656,1081,AL,both
819,Alabama,Lee County,2019.0,164542,1081,AL,both
820,Alabama,Limestone County,2000.0,65966,1083,AL,both
821,Alabama,Limestone County,2001.0,66936,1083,AL,both
822,Alabama,Limestone County,2002.0,67677,1083,AL,both
823,Alabama,Limestone County,2003.0,68578,1083,AL,both
824,Alabama,Limestone County,2004.0,69593,1083,AL,both
825,Alabama,Limestone County,2005.0,71303,1083,AL,both
826,Alabama,Limestone County,2006.0,73651,1083,AL,both
827,Alabama,Limestone County,2007.0,76063,1083,AL,both
828,Alabama,Limestone County,2008.0,78835,1083,AL,both
829,Alabama,Limestone County,2009.0,81326,1083,AL,both
830,Alabama,Limestone County,2010.0,83181,1083,AL,both
831,Alabama,Limestone County,2011.0,85557,1083,AL,both
832,Alabama,Limestone County,2012.0,87326,1083,AL,both
833,Alabama,Limestone County,2013.0,88916,1083,AL,both
834,Alabama,Limestone County,2014.0,90599,1083,AL,both
835,Alabama,Limestone County,2015.0,91565,1083,AL,both
836,Alabama,Limestone County,2016.0,92847,1083,AL,both
837,Alabama,Limestone County,2017.0,94130,1083,AL,both
838,Alabama,Limestone County,2018.0,96177,1083,AL,both
839,Alabama,Limestone County,2019.0,98915,1083,AL,both
840,Alabama,Lowndes County,2000.0,13471,1085,AL,both
841,Alabama,Lowndes County,2001.0,13329,1085,AL,both
842,Alabama,Lowndes County,2002.0,13231,1085,AL,both
843,Alabama,Lowndes County,2003.0,12996,1085,AL,both
844,Alabama,Lowndes County,2004.0,12623,1085,AL,both
845,Alabama,Lowndes County,2005.0,12397,1085,AL,both
846,Alabama,Lowndes County,2006.0,12124,1085,AL,both
847,Alabama,Lowndes County,2007.0,11973,1085,AL,both
848,Alabama,Lowndes County,2008.0,11813,1085,AL,both
849,Alabama,Lowndes County,2009.0,11486,1085,AL,both
850,Alabama,Lowndes County,2010.0,11289,1085,AL,both
851,Alabama,Lowndes County,2011.0,11140,1085,AL,both
852,Alabama,Lowndes County,2012.0,10851,1085,AL,both
853,Alabama,Lowndes County,2013.0,10661,1085,AL,both
854,Alabama,Lowndes County,2014.0,10494,1085,AL,both
